Country,Region,GNI,Sex,Indicator,2013,2014,2015,2016,2017,2018
Slovakia,Post-communist,High,female,"Youth illiterate population, 15-24 years, % female",NaN,NaN,NaN,NaN,NaN,NaN
Slovakia,Post-communist,High,male,"Youth illiterate population, 15-24 years, % male",NaN,NaN,NaN,NaN,NaN,NaN
Slovakia,Post-communist,High,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Slovenia,Post-communist,High,female,"Adult illiterate population, 15+ years, % female",NaN,57.04148,NaN,NaN,NaN,NaN
Slovenia,Post-communist,High,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,0.9991,NaN,NaN,NaN,NaN
Slovenia,Post-communist,High,both,Learning poverty: gender difference (%),NaN,NaN,NaN,-3.376237392,NaN,NaN
Slovenia,Post-communist,High,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,4.112061024,NaN,NaN
Slovenia,Post-communist,High,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,7.488298416,NaN,NaN
Slovenia,Post-communist,High,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,99.6,NaN,NaN,NaN,NaN
Slovenia,Post-communist,High,both,"Literacy rate, adult gender difference (%)",NaN,-0.09,NaN,NaN,NaN,NaN
Slovenia,Post-communist,High,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,99.69,NaN,NaN,NaN,NaN
Slovenia,Post-communist,High,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,1.0011,NaN,NaN,NaN,NaN
Slovenia,Post-communist,High,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,99.9,NaN,NaN,NaN,NaN
Slovenia,Post-communist,High,both,"Literacy rate, youth gender difference (%)",NaN,0.11,NaN,NaN,NaN,NaN
Slovenia,Post-communist,High,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,99.79,NaN,NaN,NaN,NaN
Slovenia,Post-communist,High,female,Mean performance on the mathematics scale. Female,NaN,NaN,507.9492226,NaN,NaN,NaN
Slovenia,Post-communist,High,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,-3.8145055,NaN,NaN,NaN
Slovenia,Post-communist,High,male,Mean performance on the mathematics scale. Male,NaN,NaN,511.7637281,NaN,NaN,NaN
Slovenia,Post-communist,High,female,Mean performance on the reading scale. Female,NaN,NaN,527.5538693,552,NaN,NaN
Slovenia,Post-communist,High,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,43.2440164,19,NaN,NaN
Slovenia,Post-communist,High,male,Mean performance on the reading scale. Male,NaN,NaN,484.3098529,533,NaN,NaN
Slovenia,Post-communist,High,female,Mean performance on the science scale. Female,NaN,NaN,515.773579,NaN,NaN,NaN
Slovenia,Post-communist,High,both,Mean performance on the science scale. Gender Difference,NaN,NaN,5.6334587,NaN,NaN,NaN
Slovenia,Post-communist,High,male,Mean performance on the science scale. Male,NaN,NaN,510.1401203,NaN,NaN,NaN
Slovenia,Post-communist,High,female,"Youth illiterate population, 15-24 years, % female",NaN,31.00087,NaN,NaN,NaN,NaN
Slovenia,Post-communist,High,male,"Youth illiterate population, 15-24 years, % male",NaN,68.92307692,NaN,NaN,NaN,NaN
Slovenia,Post-communist,High,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,-37.92220692,NaN,NaN,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,female,"Adult illiterate population, 15+ years, % female",NaN,60.88741,60.26797,NaN,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,0.97677,0.97916,NaN,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,both,Learning poverty: gender difference (%),NaN,NaN,NaN,-11.24272156,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,73.9523468,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,85.19506836,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,93.07306,93.40803,NaN,86.45863,NaN
South Africa,Sub Saharan Africa,Upper-Middle,both,"Literacy rate, adult gender difference (%)",NaN,-2.21379,-1.9885,NaN,-1.21912,NaN
South Africa,Sub Saharan Africa,Upper-Middle,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,95.28685,95.39653,NaN,87.67775,NaN
South Africa,Sub Saharan Africa,Upper-Middle,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,1.00408,1.00552,NaN,1.03328,NaN
South Africa,Sub Saharan Africa,Upper-Middle,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,99.08437,99.22904,NaN,96.87589,NaN
South Africa,Sub Saharan Africa,Upper-Middle,both,"Literacy rate, youth gender difference (%)",NaN,0.40265,0.54445,NaN,3.1198,NaN
South Africa,Sub Saharan Africa,Upper-Middle,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,98.68172,98.68459,NaN,93.75609,NaN
South Africa,Sub Saharan Africa,Upper-Middle,female,Mean performance on the mathematics scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,male,Mean performance on the mathematics scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,female,Mean performance on the reading scale. Female,NaN,NaN,NaN,347,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,NaN,52,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,male,Mean performance on the reading scale. Male,NaN,NaN,NaN,295,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,female,Mean performance on the science scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,both,Mean performance on the science scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,male,Mean performance on the science scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,female,"Youth illiterate population, 15-24 years, % female",NaN,40.58419,36.57042,NaN,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,male,"Youth illiterate population, 15-24 years, % male",NaN,59.4155421,63.42936242,NaN,NaN,NaN
South Africa,Sub Saharan Africa,Upper-Middle,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,-18.8313521,-26.85894242,NaN,NaN,NaN
South Korea,Asia Pacific,High,female,"Adult illiterate population, 15+ years, % female",NaN,NaN,NaN,NaN,NaN,NaN
South Korea,Asia Pacific,High,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
South Korea,Asia Pacific,High,both,Learning poverty: gender difference (%),NaN,NaN,-0.647473573,NaN,NaN,NaN
South Korea,Asia Pacific,High,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,2.615571976,NaN,NaN,NaN
South Korea,Asia Pacific,High,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,3.263045549,NaN,NaN,NaN
South Korea,Asia Pacific,High,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,NaN,NaN,NaN,NaN,NaN
South Korea,Asia Pacific,High,both,"Literacy rate, adult gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
South Korea,Asia Pacific,High,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,NaN,NaN,NaN,NaN,NaN
South Korea,Asia Pacific,High,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,NaN,NaN,NaN,NaN,NaN
South Korea,Asia Pacific,High,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,NaN,NaN,NaN,NaN,NaN
South Korea,Asia Pacific,High,both,"Literacy rate, youth gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
South Korea,Asia Pacific,High,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,NaN,NaN,NaN,NaN,NaN
South Korea,Asia Pacific,High,female,Mean performance on the mathematics scale. Female,NaN,NaN,527.7566652,NaN,NaN,NaN
South Korea,Asia Pacific,High,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,6.9897278,NaN,NaN,NaN
South Korea,Asia Pacific,High,male,Mean performance on the mathematics scale. Male,NaN,NaN,520.7669374,NaN,NaN,NaN
South Korea,Asia Pacific,High,female,Mean performance on the reading scale. Female,NaN,NaN,538.6092176,NaN,NaN,NaN
South Korea,Asia Pacific,High,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,40.5402297,NaN,NaN,NaN
South Korea,Asia Pacific,High,male,Mean performance on the reading scale. Male,NaN,NaN,498.0689879,NaN,NaN,NaN
South Korea,Asia Pacific,High,female,Mean performance on the science scale. Female,NaN,NaN,520.832927,NaN,NaN,NaN
South Korea,Asia Pacific,High,both,Mean performance on the science scale. Gender Difference,NaN,NaN,9.6178612,NaN,NaN,NaN
South Korea,Asia Pacific,High,male,Mean performance on the science scale. Male,NaN,NaN,511.2150658,NaN,NaN,NaN
South Korea,Asia Pacific,High,female,"Youth illiterate population, 15-24 years, % female",NaN,NaN,NaN,NaN,NaN,NaN
South Korea,Asia Pacific,High,male,"Youth illiterate population, 15-24 years, % male",NaN,NaN,NaN,NaN,NaN,NaN
South Korea,Asia Pacific,High,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,NaN,NaN,NaN,NaN,NaN
Spain,Europe,High,female,"Adult illiterate population, 15+ years, % female",68.19317,67.57699,67.81152,67.66166,NaN,NaN
Spain,Europe,High,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",0.98675,0.9874,0.98761,0.98846,NaN,NaN
Spain,Europe,High,both,Learning poverty: gender difference (%),NaN,NaN,NaN,-2.054730176,NaN,NaN
Spain,Europe,High,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,3.808903933,NaN,NaN
Spain,Europe,High,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,5.863634109,NaN,NaN
Spain,Europe,High,female,"Literacy rate, adult female (% of females ages 15 and above)",97.44054,97.48735,97.54713,97.69536,NaN,97.97378
Spain,Europe,High,both,"Literacy rate, adult gender difference (%)",-1.30821,-1.24392,-1.22376,-1.14061,NaN,-0.95161
Spain,Europe,High,male,"Literacy rate, adult male (% of males ages 15 and above)",98.74875,98.73127,98.77089,98.83597,NaN,98.92539
Spain,Europe,High,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",0.99948,0.99929,1.00076,0.99968,NaN,1.00056
Spain,Europe,High,female,"Literacy rate, youth female (% of females ages 15-24)",99.64289,99.68681,99.69419,99.60606,NaN,99.7439
Spain,Europe,High,both,"Literacy rate, youth gender difference (%)",-0.05174,-0.0705,0.07544,-0.03151,NaN,0.0554
Spain,Europe,High,male,"Literacy rate, youth male (% of males ages 15-24)",99.69463,99.75731,99.61875,99.63757,NaN,99.6885
Spain,Europe,High,female,Mean performance on the mathematics scale. Female,NaN,NaN,477.859261,NaN,NaN,NaN
Spain,Europe,High,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,-15.9892433,NaN,NaN,NaN
Spain,Europe,High,male,Mean performance on the mathematics scale. Male,NaN,NaN,493.8485043,NaN,NaN,NaN
Spain,Europe,High,female,Mean performance on the reading scale. Female,NaN,NaN,505.6847199,532,NaN,NaN
Spain,Europe,High,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,20.2435753,8,NaN,NaN
Spain,Europe,High,male,Mean performance on the reading scale. Male,NaN,NaN,485.4411446,524,NaN,NaN
Spain,Europe,High,female,Mean performance on the science scale. Female,NaN,NaN,489.4560455,NaN,NaN,NaN
Spain,Europe,High,both,Mean performance on the science scale. Gender Difference,NaN,NaN,-6.6690783,NaN,NaN,NaN
Spain,Europe,High,male,Mean performance on the science scale. Male,NaN,NaN,496.1251238,NaN,NaN,NaN
Spain,Europe,High,female,"Youth illiterate population, 15-24 years, % female",52.8544,55.3316,43.47083,51.01363,NaN,NaN
Spain,Europe,High,male,"Youth illiterate population, 15-24 years, % male",47.14285714,44.67206344,56.52931323,48.98634164,NaN,NaN
Spain,Europe,High,female,"Youth illiterate population, 15-24 years, gender difference (%)",5.711542857,10.65953656,-13.05848323,2.027288357,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,female,"Adult illiterate population, 15+ years, % female",NaN,NaN,NaN,59.09705,58.88814,NaN
Sri Lanka,Asia Pacific,Upper-Middle,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",NaN,NaN,NaN,0.97892,0.97838,NaN
Sri Lanka,Asia Pacific,Upper-Middle,both,Learning poverty: gender difference (%),NaN,NaN,NaN,NaN,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,female,"Literacy rate, adult female (% of females ages 15 and above)",NaN,NaN,NaN,91.48611,90.97074,NaN
Sri Lanka,Asia Pacific,Upper-Middle,both,"Literacy rate, adult gender difference (%)",NaN,NaN,NaN,-1.96978,-2.00981,NaN
Sri Lanka,Asia Pacific,Upper-Middle,male,"Literacy rate, adult male (% of males ages 15 and above)",NaN,NaN,NaN,93.45589,92.98055,NaN
Sri Lanka,Asia Pacific,Upper-Middle,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",NaN,NaN,NaN,1.00542,1.00612,NaN
Sri Lanka,Asia Pacific,Upper-Middle,female,"Literacy rate, youth female (% of females ages 15-24)",NaN,NaN,NaN,98.94489,99.14777,NaN
Sri Lanka,Asia Pacific,Upper-Middle,both,"Literacy rate, youth gender difference (%)",NaN,NaN,NaN,0.53366,0.60272,NaN
Sri Lanka,Asia Pacific,Upper-Middle,male,"Literacy rate, youth male (% of males ages 15-24)",NaN,NaN,NaN,98.41123,98.54505,NaN
Sri Lanka,Asia Pacific,Upper-Middle,female,Mean performance on the mathematics scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,male,Mean performance on the mathematics scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,female,Mean performance on the reading scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,both,Mean performance on the reading scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,male,Mean performance on the reading scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,female,Mean performance on the science scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,both,Mean performance on the science scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,male,Mean performance on the science scale. Male,NaN,NaN,NaN,NaN,NaN,NaN
Sri Lanka,Asia Pacific,Upper-Middle,female,"Youth illiterate population, 15-24 years, % female",NaN,NaN,NaN,40.29807,37.27361,NaN
Sri Lanka,Asia Pacific,Upper-Middle,male,"Youth illiterate population, 15-24 years, % male",NaN,NaN,NaN,59.7015652,62.72615591,NaN
Sri Lanka,Asia Pacific,Upper-Middle,female,"Youth illiterate population, 15-24 years, gender difference (%)",NaN,NaN,NaN,-19.4034952,-25.45254591,NaN
State of Palestine,Middle East and North Africa,Lower-Middle,female,"Adult illiterate population, 15+ years, % female",78.17864,77.45109,76.87311,77.15679,NaN,NaN
State of Palestine,Middle East and North Africa,Lower-Middle,both,"Adult literacy rate, population 15+ years, gender parity index (GPI)",0.95665,0.9594,0.96317,0.96552,NaN,NaN
State of Palestine,Middle East and North Africa,Lower-Middle,both,Learning poverty: gender difference (%),NaN,NaN,NaN,NaN,NaN,NaN
State of Palestine,Middle East and North Africa,Lower-Middle,female,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
State of Palestine,Middle East and North Africa,Lower-Middle,male,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),NaN,NaN,NaN,NaN,NaN,NaN
State of Palestine,Middle East and North Africa,Lower-Middle,female,"Literacy rate, adult female (% of females ages 15 and above)",94.12609,94.40729,94.85377,95.20791,NaN,95.74195
State of Palestine,Middle East and North Africa,Lower-Middle,both,"Literacy rate, adult gender difference (%)",-4.265,-3.99502,-3.62713,-3.39993,NaN,-2.91581
State of Palestine,Middle East and North Africa,Lower-Middle,male,"Literacy rate, adult male (% of males ages 15 and above)",98.39109,98.40231,98.4809,98.60784,NaN,98.65776
State of Palestine,Middle East and North Africa,Lower-Middle,both,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",0.99855,0.99913,0.99857,0.99861,NaN,1.00091
State of Palestine,Middle East and North Africa,Lower-Middle,female,"Literacy rate, youth female (% of females ages 15-24)",99.2749,99.31944,99.26786,99.31307,NaN,99.38239
State of Palestine,Middle East and North Africa,Lower-Middle,both,"Literacy rate, youth gender difference (%)",-0.14393,-0.08635,-0.14261,-0.13846,NaN,0.09016
State of Palestine,Middle East and North Africa,Lower-Middle,male,"Literacy rate, youth male (% of males ages 15-24)",99.41883,99.40579,99.41047,99.45153,NaN,99.29223
State of Palestine,Middle East and North Africa,Lower-Middle,female,Mean performance on the mathematics scale. Female,NaN,NaN,NaN,NaN,NaN,NaN
State of Palestine,Middle East and North Africa,Lower-Middle,both,Mean performance on the mathematics scale. Gender Difference,NaN,NaN,NaN,NaN,NaN,NaN
