"Country or Area","Year","Area","Sex","Religion","Record Type","Reliability","Source Year","Value","Value Footnotes"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Male","No Religion","Census - de jure - complete tabulation","Final figure, complete","2014","7260181","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Male","Not Specified","Census - de jure - complete tabulation","Final figure, complete","2014","1858517","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2014","26093284","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Female","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2014","122712","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Female","Christian","Census - de jure - complete tabulation","Final figure, complete","2014","15934901","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Female","Hindu","Census - de jure - complete tabulation","Final figure, complete","2014","393076","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Female","Jewish","Census - de jure - complete tabulation","Final figure, complete","2014","129888","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Female","Muslim","Census - de jure - complete tabulation","Final figure, complete","2014","1317712","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Female","Sikh","Census - de jure - complete tabulation","Final figure, complete","2014","207400","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Female","Other","Census - de jure - complete tabulation","Final figure, complete","2014","118178","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Female","No Religion","Census - de jure - complete tabulation","Final figure, complete","2014","6080714","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Urban","Female","Not Specified","Census - de jure - complete tabulation","Final figure, complete","2014","1788703","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","2014","11964657","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Both Sexes","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2014","29651","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Both Sexes","Christian","Census - de jure - complete tabulation","Final figure, complete","2014","8032828","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Both Sexes","Hindu","Census - de jure - complete tabulation","Final figure, complete","2014","22117","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Both Sexes","Jewish","Census - de jure - complete tabulation","Final figure, complete","2014","16725","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Both Sexes","Muslim","Census - de jure - complete tabulation","Final figure, complete","2014","40294","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Both Sexes","Sikh","Census - de jure - complete tabulation","Final figure, complete","2014","12744","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2014","48581","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Both Sexes","No Religion","Census - de jure - complete tabulation","Final figure, complete","2014","2880614","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Both Sexes","Not Specified","Census - de jure - complete tabulation","Final figure, complete","2014","881103","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Male","Total","Census - de jure - complete tabulation","Final figure, complete","2014","5903906","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Male","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2014","13899","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Male","Christian","Census - de jure - complete tabulation","Final figure, complete","2014","3765351","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Male","Hindu","Census - de jure - complete tabulation","Final figure, complete","2014","11763","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Male","Jewish","Census - de jure - complete tabulation","Final figure, complete","2014","8358","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Male","Muslim","Census - de jure - complete tabulation","Final figure, complete","2014","24195","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Male","Sikh","Census - de jure - complete tabulation","Final figure, complete","2014","6659","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Male","Other","Census - de jure - complete tabulation","Final figure, complete","2014","19834","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Male","No Religion","Census - de jure - complete tabulation","Final figure, complete","2014","1600654","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Male","Not Specified","Census - de jure - complete tabulation","Final figure, complete","2014","453193","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2014","6060751","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Female","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2014","15752","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Female","Christian","Census - de jure - complete tabulation","Final figure, complete","2014","4267477","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Female","Hindu","Census - de jure - complete tabulation","Final figure, complete","2014","10354","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Female","Jewish","Census - de jure - complete tabulation","Final figure, complete","2014","8367","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Female","Muslim","Census - de jure - complete tabulation","Final figure, complete","2014","16099","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Female","Sikh","Census - de jure - complete tabulation","Final figure, complete","2014","6085","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Female","Other","Census - de jure - complete tabulation","Final figure, complete","2014","28747","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Female","No Religion","Census - de jure - complete tabulation","Final figure, complete","2014","1279960","84"
"United Kingdom of Great Britain and Northern Ireland","2011","Rural","Female","Not Specified","Census - de jure - complete tabulation","Final figure, complete","2014","427910","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","2009","58789194","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Both Sexes","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2009","151816","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Both Sexes","Christian","Census - de jure - complete tabulation","Final figure, complete","2009","42079417","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Both Sexes","Hindu","Census - de jure - complete tabulation","Final figure, complete","2009","558810","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Both Sexes","Jewish","Census - de jure - complete tabulation","Final figure, complete","2009","266740","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Both Sexes","Muslim","Census - de jure - complete tabulation","Final figure, complete","2009","1591126","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Both Sexes","Sikh","Census - de jure - complete tabulation","Final figure, complete","2009","336149","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2009","178837","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Both Sexes","No Religion","Census - de jure - complete tabulation","Final figure, complete","2009","9337580","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Both Sexes","Not Specified","Census - de jure - complete tabulation","Final figure, complete","2009","4288719","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Male","Total","Census - de jure - complete tabulation","Final figure, complete","2009","28579869","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Male","Buddhist","Census - de jure - complete tabulation","Final figure, complete","2009","75653","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Male","Christian","Census - de jure - complete tabulation","Final figure, complete","2009","19641705","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Male","Hindu","Census - de jure - complete tabulation","Final figure, complete","2009","282125","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Male","Jewish","Census - de jure - complete tabulation","Final figure, complete","2009","128069","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Male","Muslim","Census - de jure - complete tabulation","Final figure, complete","2009","822399","84"
"United Kingdom of Great Britain and Northern Ireland","2001","Total","Male","Sikh","Census - de jure - complete tabulation","Final figure, complete","2009","168162","84"
